Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,10.31194076,3.792734403,-2.22052811,6.310253156,2.086342107,4.965383985,7.265573652,8.287765087,14.40201928,3.923731381,13.89966383,8.981004215,9.89070152,0.375678035,7.95307536,0.583199758,1.598560162,1.748225865,2.922587957,-0.694130142,6.286471215,2.670603511,0.048748554,-3.408063962,0.416450493,4.264611487,7.26740887,-0.410304726,6.195257291,1.691618574,4.94932194,-2.828899548,0.330018546,4.326942805,-0.108756148,-2.005024374,1.520874352,0.100928143,3.428096951,3.381374723,2.886197652,-0.700859002,-24.36115535,11.59947362,20.38676757,2.21007266,
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.133855169,4.314168222,2.083544836,7.267453291,5.68369861,4.953629201,4.349335637,7.113346589,6.834602994,6.522520584,6.875567256,7.162210706,7.988801398,6.238308502,3.584577625,5.435632964,4.868934519,4.530467114,7.390361566,6.637098092,1.221782505,-0.169683182,-2.281484966,3.891968387,3.131603473,3.478856126,3.30084563,0.608461978,1.71158935,-0.377294733,2.947084549,2.569859734,4.394635655,5.225128052,0.828996345,3.90988898,5.396656652,2.984293901,0.685983695,3.619344918,0.454998128,0.465823996,2.460344962,5.439116212,3.938907068,5.138101948,5.190596458,3.644001708,-2.275563946,6.389065957,4.402156989,2.567692095,2.756189305,1.333574352,0.401673201,-0.337640934,1.892130639,1.574492149,0.683718079,-6.594182117,7.048947577,3.963515512,2.08842613,
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,7.480243191,2.039086373,3.672144475,3.730853707,3.348401328,1.07951829,5.180779644,3.276684719,-0.66318803,1.733592393,-1.503032073,2.312822584,5.697820968,0.440011827,3.869919226,1.933534734,1.616654598,1.857818446,2.079209939,2.457848248,1.090977605,1.687153549,2.358347906,1.625073573,3.429368912,4.271310376,2.735803088,1.75896933,0.043867014,1.78437806,0.407336709,-0.215916881,0.601819131,5.788717882,5.600963392,5.363859339,4.025386297,4.085672288,4.370566185,4.852795288,5.321953837,5.044483063,6.380028067,7.443196912,6.885273603,7.287426337,6.460984849,4.321671532,6.218846136,3.235239226,3.203737873,5.861724325,5.649055901,2.635906891,3.728624839,4.554727748,4.607451922,5.075955233,-0.112639131,2.830079741,4.640437711,3.431061038,
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,3.49533061,5.739272617,2.892852383,4.733974153,1.732889606,1.56763266,5.842818782,2.52297557,3.145541863,2.790777813,-0.03520068,0.474906625,2.90016414,2.840668081,1.231485618,1.525232843,-0.790399291,0.610056144,2.668873189,5.108526299,3.420461358,-0.119118378,-2.724216586,1.238122897,-0.097993096,1.084897375,1.630774047,4.988490655,5.732513445,6.1382964,4.036973076,2.63536779,3.207574916,4.264517604,4.926224449,4.886114423,6.137543272,6.565576832,5.910024717,6.1249734,5.537539178,4.141192554,6.982048978,0.792742905,-3.1523702,3.597485725,4.404795545,-0.732224959,2.049410162,3.11406382,3.39941961,4.299694201,0.320842852,2.174783405,3.66998545,2.23905393,
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,1.669222066,1.669219529,1.669225679,1.669222463,1.669232251,4.758672107,4.758677085,4.758676842,4.758671428,4.758672511,4.814820236,-1.590106886,0.538599964,4.285709435,7.020554436,4.000000044,9.230767957,5.633798307,4.491985302,2.252870996,1.801170059,3.608293844,4.332101206,6.866144132,5.8755504,6.9053018,7.225134855,7.761262837,10.4109232,3.220193082,-0.733092455,-0.993919947,-1.937565341,3.039172103,4.828076777,8.644968573,3.325963509,1.798088478,-1.15748292,,,,,,,,,,,,,,,
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,3.818019558,2.516748594,3.906433837,2.536953536,5.023789438,6.43902442,5.801094166,7.716819662,3.846629857,1.306905397,-0.410479911,7.057398935,3.845830836,6.126233161,3.335106692,5.100590264,5.653836858,6.403556926,5.846026516,5.699524767,4.141495702,4.81399097,5.099146558,4.999406369,4.355546917,1.725610693,2.472685038,2.299301412,6.399995311,4.599987244,4.399991252,6.900063251,5.599918725,5.500085234,3.799967206,6.405399696,4.698423048,4.300540498,6.000033158,-1.545408134,3.964675685,5.940269078,5.445061279,6.241748044,7.668291901,6.796826119,5.950088145,3.538912053,8.01596737,8.669483012,8.63218138,4.051746329,6.377978893,4.205955476,5.053624893,6.460681271,2.310084252,-0.220483886,-4.624515037,4.207476495,-7.346791236,-2.298010562,
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.267686731,3.788316444,6.107486064,6.529192976,2.07170688,1.402654098,1.634344213,3.900861182,7.881647334,7.203887454,4.807924861,1.713613441,4.576182607,4.844514816,3.501771323,5.48384241,5.689997797,3.773680933,1.548745892,5.227576558,2.008913344,2.223231876,2.274859483,2.699614562,3.979356986,3.85194032,3.625745165,6.709785393,3.677083039,5.115713739,2.102498361,3.698626212,2.356103364,3.975458242,5.119655391,6.346758765,3.975720135,4.526626282,5.364554977,4.210058889,4.345142527,4.513292738,5.947995986,7.083239237,6.710979567,6.965240968,6.897049148,4.589109287,5.957707319,6.858115743,4.757816408,5.164810604,5.678647658,6.11853677,5.935350981,5.700618839,5.464120268,5.441691796,4.080214853,-3.599056405,6.660980441,5.835270947,5.546388614,
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.031910169,3.592139983,4.803220661,7.83216917,6.078895142,4.937090933,3.224801612,6.112227218,8.153547639,7.934819765,6.178072604,6.155849895,6.871656912,6.026092552,4.243537276,6.239111273,4.579052905,3.674779112,4.577053859,4.711052651,1.907981338,2.832013615,1.610137348,4.647930785,4.432347626,3.689594504,4.658160673,4.090671557,3.052863227,3.132549402,2.825824173,4.23772261,5.016906902,5.112806251,4.574749515,6.219838533,5.641822603,3.306253009,3.635216784,5.530935231,3.630730219,4.733622326,5.866346974,7.653435523,7.316714249,8.203599631,8.83223578,5.911727315,3.975570691,8.156626865,6.37805673,5.476508851,5.603734133,5.172627862,4.718561613,4.763005471,5.342568671,4.990446858,4.073281001,-1.119716999,7.337700987,3.815296992,4.611459008,
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.864795158,15.33181434,10.61506996,8.25111816,2.154105552,-0.405521384,10.91206153,-0.367120036,1.547536683,2.177071168,5.1137177,-0.20270835,26.40488108,10.98008895,-13.51349755,11.04912916,21.80903497,18.31687487,2.893918779,-2.744779231,0.694638132,4.457203895,1.986165363,5.534897821,2.610249331,4.684856026,0.729728232,8.601919077,5.795244404,6.04547333,6.966607296,6.956364954,3.509766158,5.979873535,3.290938123,5.597036059,3.703603436,1.537655894,0.476025052,3.875546776,3.561581834,0.723836067,4.559777164,1.692374174,3.466122228,4.230095228,4.1879141,5.52341967,-1.253757799,5.269670781,4.616413945,6.334083747,1.792525556,1.710549905,3.12406678,3.608907317,-3.138174937,-1.480633158,-1.417993831,-8.155958799,2.26671067,2.387780202,1.826625259,
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-3.619368001,3.011721133,4.13098197,7.157878055,6.641066309,7.684236818,1.79609306,5.21251273,9.943009255,10.80772276,8.507606395,7.873583621,9.833443179,5.006672464,4.300350822,6.640299294,6.320218322,6.641459542,7.770719574,7.29598682,0.122709721,1.916225044,1.727620382,7.794203156,7.224868494,5.775174432,6.428439149,5.110762795,4.725304059,0.22774491,0.465156525,0.759961601,4.291550439,4.416418457,5.63471759,5.067908076,5.612805289,2.816486289,4.614538841,6.982342394,5.178755145,5.981499659,6.819875272,8.17624836,7.732091325,9.279088097,10.19983254,6.921069862,3.679503161,8.027096296,7.189259157,5.809616115,5.612876711,5.235144021,4.710039711,4.463048849,5.317769011,5.422399288,4.655641578,0.212543196,7.480010748,3.141934606,4.149421273,
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.675662997,-21.25897056,-16.22686238,-9.766052037,3.290080184,5.026942712,8.300629805,7.462937741,-1.097002503,3.418619189,6.484125563,6.71983784,10.55189734,6.502037029,7.731444715,7.395479826,11.07793181,2.599459493,-14.83861089,0.427199034,6.323637398,4.382905596,4.046914351,3.772541315,2.832808577,2.671920199,4.612243146,4.918369795,4.677351558,0.042814017,6.380016762,2.537525009,0.342262552,
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.829983122,1.358677671,3.43910854,7.865828819,-0.734933604,1.105904112,0.216730812,4.183872427,9.972857943,1.759933831,2.667233586,6.598198478,8.312668568,4.212474778,-6.571372925,2.534333945,1.569771442,4.074972055,2.345611433,0.840882984,-0.55095552,1.13130294,2.989075997,6.18693701,2.791704465,9.983939163,3.950974534,8.463282944,9.798065358,5.319931127,8.644188024,1.819652452,4.200650703,3.820920195,1.432199989,1.398074483,5.419833294,6.67451219,8.175181563,6.938130249,3.074354999,3.2254169,2.619378579,4.231891307,2.482874748,6.016715044,8.098667607,-0.300176194,-3.238954027,3.760413593,1.044298695,1.64990203,3.171790499,2.623086016,2.269784484,4.978190437,1.317187663,1.219321919,2.915847915,-0.909829799,7.168401987,1.380185891,-1.095723616,
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.59522179,-32.11857046,-4.982979843,2.189911787,-0.944760634,2.299954746,9.171484705,6.549999267,2.818402743,5.841029865,6.460573648,7.665489251,8.429134868,8.72514158,11.61531657,12.82501809,10.41453724,-3.388715451,-16.04001892,-3.661259081,3.036345903,7.305240455,2.096091141,2.094959596,3.78336529,2.551685854,3.398949378,4.309710888,0.675375257,-3.469229153,6.947233162,1.812682402,1.70679525,
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,10.0217013,8.460239893,0.732354676,6.694533448,14.29290081,7.811937312,5.024000396,7.980634446,3.658855871,13.29902549,5.186747044,4.252801498,3.295809722,-0.41902419,-0.279152496,-4.571428571,-2.358000761,5.746240218,2.888797633,8.910157205,11.64095162,26.63022362,8.075608646,13.39070248,14.47633684,3.391645706,1.27400383,25.12280853,21.6166896,9.242227734,10.75287221,-2.048465216,-21.51435875,-0.679119308,9.860121945,6.405365321,-2.563467574,-54.3361546,23.53598889,-19.60933637,75.06137693,
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-8.00000324,-7.999995069,6.500003637,-12.50000225,4.899999671,,,
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,10.02884136,9.891739307,8.362165357,4.713460375,5.59689366,2.437237347,3.559310832,5.596049944,7.558221561,10.81278134,6.059167679,2.232663389,4.793787205,3.642164813,-1.743434931,8.957372023,1.386569577,6.418386321,6.007652071,9.271105769,-0.325004076,11.87523598,2.846202581,3.411812226,7.216088154,-2.097738754,-0.7405917,10.58800042,-5.405447872,12.37287627,-1.560702346,7.238552677,1.697061477,2.582180915,7.721825196,3.730197375,6.17110215,4.571380165,3.19224973,7.79082001,3.441067767,5.684539363,3.745769401,3.499557094,5.524645233,3.062343685,4.122212869,2.71924408,4.344582976,0.521185506,5.057898162,3.06564133,2.890974761,-7.178207442,8.154738898,1.52720358,3.403341301,
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,5.228060023,4.648309621,6.553757506,4.474611051,-0.972637495,4.411628785,3.55323608,3.953551304,3.534204929,1.685457434,0.922378366,2.432389475,1.194973349,1.484515631,1.708699684,2.452364683,2.48457417,4.598601475,4.16365931,2.643454171,1.015129113,1.366639527,-0.913919722,2.215624227,2.117153022,1.110731797,2.237249277,3.503265996,3.300538996,3.910229928,2.18773369,1.026497573,1.087536547,2.470482605,1.895414109,5.817648497,14.43751444,0.746871215,-11.33698658,2.065219627,7.022356946,1.012218412,9.577098324,7.187027775,4.910371765,3.008443588,-3.206183238,5.697901212,7.12088952,-13.23910483,22.23221559,11.04693943,5.043382592,
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.00000027,-29.09999992,-1.199999933,-30.90000023,-1.399999055,-5.877060286,1.64706456,-6.542192077,-3.368254477,2.107716082,6.100000399,7.799999658,6.599999958,7.399999734,7.500000149,4.799999837,3.000000226,7.800000145,-6.000000264,7.100000107,5.818166147,-0.589733955,9.043865607,4.999625854,-0.338235622,4.646014363,4.175612051,4.075595466,3.552314085,-8.27597832,13.92999979,-5.015482319,0.78324271,
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.048632751,2.271069701,-0.929401623,3.962518847,-0.452253863,2.064552408,5.52856561,6.828786098,3.721222168,5.276455575,3.929365031,-1.272621531,-2.61847833,2.00687938,1.258691635,-3.068858391,2.364000358,-2.661805964,9.854650294,0.952707585,-9.800000001,-1.9,0.899999999,1.760181943,1.156344139,1.960224882,1.174913261,3.40692921,4.074880657,3.12890505,-6.306351592,1.180884948,2.099923181,-0.042101303,1.678592321,2.154204472,3.693492617,3.917074605,4.699227037,4.45685894,5.98023577,-12.40797111,9.784892125,5.257003622,4.755845095,5.398508449,5.710564199,6.712632539,-3.978708612,0.619239745,1.578427054,3.011148116,2.300376228,3.339203112,3.132298075,3.993146062,3.933307595,3.194356517,4.411232129,-7.137671621,5.739615739,3.999999999,3.8,
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,5.207226367,2.424242418,1.577909286,5.728155315,-7.988980692,0.598802386,11.25235403,14.68472285,10.66420662,18.57285761,11.76470589,-3.012211664,16.25629546,26.95547533,15.41604359,9.360589095,8.829155697,8.730341781,9.326808333,16.95229745,1.44269606,6.670825315,5.556768951,7.749486245,12.98578456,7.85864718,8.397940706,7.494683157,6.175655827,3.845810232,-3.943634289,7.26838641,13.75004966,5.816366933,-11.22316621,23.60579828,7.12342766,8.979816872,-8.157763215,6.835471356,8.572699128,2.363747489,6.963246632,7.801094807,3.971715703,6.572236066,7.054539014,8.668006242,7.298335745,-32.90882878,37.50787012,13.82608952,4.72639189,
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.131285767,5.515828219,10.76062495,9.77902679,11.94507744,6.727491166,7.971023775,12.76741664,10.86879341,17.80955418,9.511623606,14.33687717,11.33770031,8.930291056,-0.060120498,14.30771974,3.782676321,-0.653483491,5.68148891,0.98541094,0.107359252,-1.664138855,-0.824377595,-0.210484529,0.109221603,-2.100044189,0.540286597,1.797328556,3.795452861,8.961939433,1.933608969,6.146545418,2.535766562,3.034962599,3.054258513,5.13426835,4.454255318,4.316085631,2.723659361,6.57200881,1.844380211,1.970326166,4.611505893,7.97994234,5.0633641,5.995599337,5.254115406,4.589956347,0.805892965,5.077377006,3.747845479,3.932616974,2.158479946,2.939243811,2.561814264,4.351957491,1.977098479,2.26848468,1.261511646,-3.417689588,4.802550975,5.63441269,1.977247044,
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.000000001,4.664414673,8.106886928,11.90548077,7.099999997,6.096139303,5.854924879,9.423278818,3.418620023,6.502484035,3.762467685,8.228807312,7.861119861,5.77682723,5.744485049,4.417444136,3.390639707,8.956942328,9.698170137,8.756622426,9.585841155,-0.049586366,-4.62412796,3.513413349,1.919215786,-3.929959908,2.063363226,1.218261229,3.625448735,5.250043299,3.975904971,3.568613544,2.866999455,4.394127888,-5.910299624,6.218297159,7.198876153,6.185078931,2.755030393,5.029283994,-0.450845253,-0.236588002,1.185544867,3.565441009,2.113247126,4.805013527,2.077863934,0.943331863,-6.295250558,4.971334583,3.444045058,3.55321076,0.852101559,2.503763503,2.702323426,1.772493238,1.871728533,1.972082102,-0.392690522,-8.354034557,6.048483443,3.689111093,3.199981166,
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,2.309911677,1.081842173,33.92275985,15.32314189,0.060260205,0.361333948,2.430242269,5.623904146,2.135328516,-7.195222674,6.436512819,4.831228932,15.50800391,3.866025043,-6.257291731,24.54249876,9.363753972,7.78904656,-1.691608643,2.67624654,0.087799312,7.140881198,6.006249776,5.877697459,8.213294318,-10.30295711,-6.445675558,-0.674095985,-1.334721578,2.454430069,6.930044462,3.63579015,-1.561675105,-0.408355471,1.791044776,0.175953079,3.68852459,-7.566346697,3.665241295,5.5391868,-0.502512563,-1.290684624,3.808982376,-1.25958379,1.885745979,2.504082744,3.558151885,5.487179487,10.45211473,-2.772887324,1.222272522,-1.118067979,-3.934871099,
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.168357075,3.308722729,4.930143589,8.11694646,6.170504347,4.997737575,3.256230785,6.204824264,8.236795642,8.104663098,6.224061396,6.294727727,7.031052041,6.031319105,4.292516575,6.325549342,4.627446863,3.773389181,4.682085962,4.755551826,1.885015615,2.871768318,1.612307258,4.786799403,4.524053015,3.713136137,4.647886358,4.105487707,3.122363418,3.256841271,2.862598424,4.336560266,5.10338756,5.18646202,4.566299036,6.229803538,5.631718046,3.291314132,3.65580531,5.578306042,3.61771232,4.729641613,5.886644512,7.684528292,7.331899647,8.249636718,8.885402012,5.918889466,3.972215163,8.180462697,6.490144478,5.640411055,5.638670202,5.185739035,4.810945858,4.806565229,5.377400476,5.014780686,4.069871411,-1.141458515,7.416774434,3.817413926,4.644827063,
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.170767648,-6.565198677,-7.469271319,-1.758166181,-1.114727694,1.185103889,1.439981337,3.378735647,4.339027913,4.549135783,-3.067256625,1.493665472,2.222601657,4.67408958,4.724088642,5.137025162,6.473486858,5.47200139,-0.358614857,3.358750858,2.339886045,-0.456183224,2.925257665,3.629123513,3.85586514,2.848205194,1.081772738,2.88059671,3.910419538,-4.68845001,4.51067949,2.758884153,2.072749779,
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,3.708410196,0.23099942,6.136954863,2.568996024,5.844016431,-1.455115802,-1.528826102,11.62504914,13.62343853,6.348647194,-1.463476332,10.39567721,-4.325839869,1.508804297,-7.378433046,1.820873772,-0.287011156,20.28663494,2.692620881,-0.139164289,7.389721044,4.177388109,-2.502395103,11.74520379,-3.21866249,3.172168177,3.779934051,0.921022398,7.055785404,4.829024339,7.57166764,5.700943654,-0.060834972,15.37623946,3.106308252,9.119041995,1.559998661,6.534778775,4.662186878,3.493616813,4.773145081,4.806322267,5.313935279,3.21313378,-0.836734632,2.29506829,7.084683881,6.171800024,5.852299199,5.305456084,4.746484327,4.756160808,-1.235450447,3.052613569,3.474951711,4.656775991,
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,2.453993612,5.838327027,4.146138373,10.03640396,19.56008086,17.01708956,12.1841698,11.16115819,10.49077317,7.049711215,3.311762074,2.284452306,-0.612390117,0.942370935,2.585279666,3.885190007,4.110514452,8.414236296,8.179105581,6.291390958,6.256492082,4.690932431,4.480749359,5.651104737,6.342493183,3.777335762,5.256980145,5.125601231,4.719974882,19.6812701,-0.756672627,2.741120139,3.69426131,0.407159748,2.880671273,2.336122734,5.036663951,4.410126225,-1.395342555,6.197345169,0.991963675,4.102590303,6.291715744,7.631129375,9.621097562,4.077719295,12.97211934,7.189096537,4.084706028,-3.474687509,13.4603052,4.147882816,7.498512459,
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.47156108,4.08687253,13.34929493,-5.89401884,10.69264951,-4.851778704,-5.925258883,12.05934018,3.291741121,4.979330597,4.129962445,2.435841373,-0.968124718,5.34237569,4.152709189,6.080396229,5.952286611,6.517817023,5.201277481,7.938538081,6.355754592,5.603876426,4.39109268,4.932728026,2.851000239,-1.057348757,-4.005631786,-11.35243948,3.695297423,2.816933273,-0.650616909,9.660942453,6.039410227,7.477958358,6.948051437,6.442715347,5.651582963,5.866213153,10.94512998,13.74593056,11.34399707,12.02551343,13.84399689,13.56466162,13.56895002,13.07610138,11.99143524,10.25530539,10.5500091,9.634439452,5.591482378,7.332670447,8.426001025,8.169907456,6.99284029,5.862472915,6.136108244,6.268862215,6.579110068,-9.04834718,-12.01637248,4.037493436,0.958446625,
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.368709165,2.311576532,11.64709256,10.60066391,12.51344197,7.369322815,7.891589988,13.16760144,11.78445489,8.376241265,6.221286418,13.25243604,5.28271497,7.810685946,3.000747729,16.25216878,1.463144748,-2.834638932,-1.005106326,-4.886782656,-2.69617839,11.59826035,4.464200996,-0.550172687,3.863198744,-2.950908366,0.088219781,0.758800415,2.444455077,10.94271766,0.530065267,4.456563874,1.497162139,2.036480698,2.57241621,6.180731213,3.93920236,5.964825134,4.316146445,6.021268607,2.773830057,3.145246147,2.287449032,7.727341105,4.471068154,5.276440861,6.017036943,3.713690997,2.550448063,5.359259203,-0.938479754,3.551675766,0.454910091,2.058217054,0.493359681,5.403578961,3.121705102,1.815275191,0.905110666,-3.220417691,4.333063891,4.106014533,3.15107696,
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.900005846,-9.399998124,3.100000059,1.099838709,1.903936733,2.482659229,4.426050717,4.180604509,8.56641803,6.810150125,7.222752592,-5.795096995,2.734331082,3.228451021,-2.723790771,3.548979912,1.783698581,3.390381397,2.949280321,4.716465276,5.077888811,4.062944992,-15.30689376,13.04346425,6.406680329,6.337697542,
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,8.342136115,5.834037954,5.933419453,5.712872261,9.374994513,3.458648471,5.107972312,4.178195743,-3.184460178,-8.693544731,-9.256465704,-3.16879155,2.134382695,6.376426886,2.235093843,3.896713584,3.339936599,3.070369011,1.146062137,2.952710543,4.732978466,7.004634574,10.62540596,7.253665438,8.556234817,10.24801636,8.900367941,-1.268598936,6.365161679,17.29077759,12.31981985,11.64891619,7.885225482,2.379835807,1.489784487,5.636876387,7.74488062,5.602244221,-4.557751976,1.636769577,5.032709637,7.422112762,
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.343170899,-3.077975376,-12.70289344,-6.871463217,-6.684027778,-11.06976744,-17.57322176,1.395939086,-7.384230288,0.810810811,2.680965147,4.177545692,3.383458647,29.21212121,23.17073171,-19.49733435,-11.4474929,-29.05982906,4.969879518,16.64275466,,
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,5.000002954,-6.899999442,-15.70000204,-6.499999879,0.999996721,-2.299996027,14.70000042,8.19999518,6.500004554,0.999992834,4.925451254,-7.576647249,10.94043503,6.440183695,2.122893806,10.69591098,11.81494594,10.3692325,11.81698653,0.766234956,12.85168202,9.668505347,7.217700866,8.204704948,6.31202378,9.910677568,7.649353938,6.878029426,5.928971875,6.679729357,7.134058423,7.994503161,6.571413897,7.702568448,7.393093699,4.696990242,2.638207373,3.484932024,2.317813948,-1.2195225,2.377435728,4.364450745,5.436859122,
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,0.726608379,-1.983767575,27.69088635,16.1383305,0.230961967,3.567132897,10.19644262,1.248532089,11.98593115,1.842886438,-0.732907868,-4.584756933,12.16261106,-5.134374447,8.54610493,-1.878593682,-0.504713833,4.790039838,3.371210219,3.45028842,-2.339924122,3.735342027,-3.226864452,2.994760504,5.713579355,1.900384152,1.720397976,4.77758542,-1.771304533,1.788087282,1.874125731,5.873637432,-3.060732225,9.819800419,5.818826634,-4.044696525,2.777804784,3.673178313,-3.918025852,-0.79949383,1.38148396,6.928269576,4.732757875,8.56628732,18.33319869,-1.96942275,-0.331079223,0.097875914,2.620229481,4.172783278,4.470013192,4.15081319,4.274823288,5.376339241,1.260909231,6.270545669,4.772173657,3.141004893,-0.360657384,0.742715395,6.796005102,6.507187199,
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,22.849095,0.806486903,13.89452561,-6.889492994,3.196979897,-3.568204548,4.384129364,-6.889655736,4.93297089,-0.402343022,4.273563448,8.346362139,11.98168633,8.811826198,0.906090279,23.75244402,6.547619054,3.830806086,3.516525747,-10.0612585,5.882352901,5.497075928,0.38379531,4.698385728,6.954475461,9.742033321,8.891039827,6.791346748,4.465148607,7.186736771,4.435446262,6.512698583,5.082062956,4.136142861,4.287736571,5.587843927,5.687477419,6.071940178,2.610932344,8.202791749,3.347540727,1.614918659,5.925445489,4.330019855,1.77754302,4.865544608,5.72701616,5.386962542,3.315076998,4.377203223,4.077538066,3.496118365,3.3604061,3.82696982,3.690556904,3.862468263,3.937983806,4.006740572,2.891284993,-14.54653815,3.403798662,8.879885197,6.958287403,
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.639597856,0.668364744,-1.391078518,2.661103268,13.61649342,13.24903632,7.281549943,-1.923079168,5.882359893,0.479297978,16.21856363,6.231349011,2.300661571,7.175963618,6.086823806,4.997731242,4.918031368,9.745068031,4.396153736,0.406746413,-5.290119277,2.50345375,3.718709151,5.360304026,4.570982013,-0.214802401,1.625239293,3.1772914,1.344689509,5.692294634,8.73023176,-7.332978335,9.691840593,-10.24018171,16.7288173,7.316681781,3.792419093,3.895253506,3.042278136,1.576077624,-4.974963617,1.700000029,5.705639407,5.420497549,3.268726021,4.699999765,9.599999876,7.639736399,8.328109852,6.874065854,4.932669998,1.900000001,5.410349999,5.62527,2.800000001,2.499999999,4,4.353564716,5.716825192,0.79359643,4.55829212,0.921115069,1.892457988,
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.597994,6.421029609,7.338803527,5.35896291,7.684863475,7.816711026,3.857146492,7.977994642,4.888533653,5.98653863,10.03466058,9.388444991,11.70108161,8.318661974,0.801068092,11.56348978,7.75305838,6.653892215,9.349099931,7.441826779,6.942104201,5.943152458,6.252230811,7.761790122,-1.025250253,1.240594928,5.191932113,9.937719677,9.059600867,9.008527138,9.545467414,8.885117978,9.894943334,9.212041793,9.829085197,10.00270069,7.32274185,-7.359415188,6.137612011,8.85886817,0.517675319,5.390988307,5.788499286,6.783437724,5.332139161,5.584847067,6.298785927,4.831769889,-1.513528716,7.424847383,5.293912834,5.473454193,4.693722526,6.006721946,5.091532422,4.449781398,5.81272241,4.843086976,4.413187421,-5.456846584,3.315349544,8.861821876,3.555487154,
